OrgType,OrgCode,OrgName,VariableType,VariableA,VariableB,CountDidStaffListen,PercentageDidStaffListen,CountHelpedUnderstandDifficulties,PercentageHelpedUnderstandDifficulties,CountFeelInvolved,PercentageFeelInvolved,CountHelpThatMattered,PercentageHelpThatMattered,CountConfidenceInYourTherapist,PercentageConfidenceInYourTherapist,CountDidYouReceiveTheEmploymentHelpYouRequired,PercentageDidYouReceiveTheEmploymentHelpYouRequired,CountGivenInformationAboutOptions,PercentageGivenInformationAboutOptions,CountPreferTreatments,PercentagePreferTreatments,CountOfferedYourPreference,PercentageOfferedYourPreference,CountDidAssessmentCoverYourEmploymentNeeds,PercentageDidAssessmentCoverYourEmploymentNeeds,CountAssessmentSatisfaction,PercentageAssessmentSatisfaction
Provider,NO202,WARRINGTON PSYCHOLOGICAL SERVICE,Assessment Questionnaire (Satisfaction) response,Neither satisfied nor dissatisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,70,32
Provider,NO202,WARRINGTON PSYCHOLOGICAL SERVICE,Assessment Questionnaire (Satisfaction) response,Not satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,5,2
Provider,NO202,WARRINGTON PSYCHOLOGICAL SERVICE,Assessment Questionnaire (Satisfaction) response,Not at all satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,5,3
Provider,NO202,WARRINGTON PSYCHOLOGICAL SERVICE,Assessment Questionnaire (Satisfaction) response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
Provider,NO204,NHS NORTHUMBERLAND TALKING THERAPIES,Treatment Questionnaire response,Total responses,Null,430,-,430,-,430,-,430,-,430,-,430,-,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NO204,NHS NORTHUMBERLAND TALKING THERAPIES,Treatment Questionnaire response,At all times,Null,415,97,305,71,365,85,335,78,400,93,120,28,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NO204,NHS NORTHUMBERLAND TALKING THERAPIES,Treatment Questionnaire response,Most of the time,Null,10,2,90,21,50,12,65,15,20,5,20,4,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NO204,NHS NORTHUMBERLAND TALKING THERAPIES,Treatment Questionnaire response,Sometimes,Null,*,*,30,7,10,3,20,5,10,2,10,2,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NO204,NHS NORTHUMBERLAND TALKING THERAPIES,Treatment Questionnaire response,Rarely,Null,*,*,*,*,*,*,5,1,*,*,5,1,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NO204,NHS NORTHUMBERLAND TALKING THERAPIES,Treatment Questionnaire response,Never,Null,*,*,*,*,*,*,*,*,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NO204,NHS NORTHUMBERLAND TALKING THERAPIES,Treatment Questionnaire response,Not applicable,Null,-,-,-,-,-,-,-,-,-,-,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NO204,NHS NORTHUMBERLAND TALKING THERAPIES,Treatment Questionnaire response,Not stated/Not known/Invalid,Null,*,*,*,*,*,*,*,*,*,*,275,64,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NO204,NHS NORTHUMBERLAND TALKING THERAPIES,Assessment Questionnaire response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1240,-,1240,-,1240,-,1240,-,Null,Null
Provider,NO204,NHS NORTHUMBERLAND TALKING THERAPIES,Assessment Questionnaire response,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1170,94,1015,82,940,76,615,50,Null,Null
Provider,NO204,NHS NORTHUMBERLAND TALKING THERAPIES,Assessment Questionnaire response,No,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,70,6,225,18,60,5,95,8,Null,Null
Provider,NO204,NHS NORTHUMBERLAND TALKING THERAPIES,Assessment Questionnaire response,Not applicable,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,-,-,-,-,240,19,530,43,Null,Null
Provider,NO204,NHS NORTHUMBERLAND TALKING THERAPIES,Assessment Questionnaire response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*,*,*,*,*,*,*,Null,Null
Provider,NO204,NHS NORTHUMBERLAND TALKING THERAPIES,Assessment Questionnaire (Satisfaction) response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1240,-
Provider,NO204,NHS NORTHUMBERLAND TALKING THERAPIES,Assessment Questionnaire (Satisfaction) response,Completely satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,935,75
Provider,NO204,NHS NORTHUMBERLAND TALKING THERAPIES,Assessment Questionnaire (Satisfaction) response,Mostly satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,225,18
Provider,NO204,NHS NORTHUMBERLAND TALKING THERAPIES,Assessment Questionnaire (Satisfaction) response,Neither satisfied nor dissatisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,65,5
Provider,NO204,NHS NORTHUMBERLAND TALKING THERAPIES,Assessment Questionnaire (Satisfaction) response,Not satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,10,1
Provider,NO204,NHS NORTHUMBERLAND TALKING THERAPIES,Assessment Questionnaire (Satisfaction) response,Not at all satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
Provider,NO204,NHS NORTHUMBERLAND TALKING THERAPIES,Assessment Questionnaire (Satisfaction) response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
Provider,NO401,HERTS MIND NETWORK (HEMEL HEMPSTEAD),Treatment Questionnaire response,Total responses,Null,160,-,160,-,160,-,160,-,160,-,160,-,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NO401,HERTS MIND NETWORK (HEMEL HEMPSTEAD),Treatment Questionnaire response,At all times,Null,145,93,75,48,120,77,90,56,135,84,35,22,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NO401,HERTS MIND NETWORK (HEMEL HEMPSTEAD),Treatment Questionnaire response,Most of the time,Null,10,6,55,34,30,19,50,33,20,14,10,6,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NO401,HERTS MIND NETWORK (HEMEL HEMPSTEAD),Treatment Questionnaire response,Sometimes,Null,*,*,20,14,*,*,15,9,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NO401,HERTS MIND NETWORK (HEMEL HEMPSTEAD),Treatment Questionnaire response,Rarely,Null,*,*,*,*,*,*,*,*,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NO401,HERTS MIND NETWORK (HEMEL HEMPSTEAD),Treatment Questionnaire response,Never,Null,*,*,*,*,*,*,*,*,*,*,5,4,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NO401,HERTS MIND NETWORK (HEMEL HEMPSTEAD),Treatment Questionnaire response,Not applicable,Null,-,-,-,-,-,-,-,-,-,-,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NO401,HERTS MIND NETWORK (HEMEL HEMPSTEAD),Treatment Questionnaire response,Not stated/Not known/Invalid,Null,*,*,*,*,*,*,*,*,*,*,100,64,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NO401,HERTS MIND NETWORK (HEMEL HEMPSTEAD),Assessment Questionnaire response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,25,-,25,-,25,-,25,-,Null,Null
Provider,NO401,HERTS MIND NETWORK (HEMEL HEMPSTEAD),Assessment Questionnaire response,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,20,81,15,56,15,52,10,30,Null,Null
Provider,NO401,HERTS MIND NETWORK (HEMEL HEMPSTEAD),Assessment Questionnaire response,No,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,5,19,10,44,*,*,10,30,Null,Null
Provider,NO401,HERTS MIND NETWORK (HEMEL HEMPSTEAD),Assessment Questionnaire response,Not applicable,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,-,-,-,-,10,37,10,41,Null,Null
Provider,NO401,HERTS MIND NETWORK (HEMEL HEMPSTEAD),Assessment Questionnaire response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*,*,*,*,*,*,*,Null,Null
Provider,NO401,HERTS MIND NETWORK (HEMEL HEMPSTEAD),Assessment Questionnaire (Satisfaction) response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,25,-
Provider,NO401,HERTS MIND NETWORK (HEMEL HEMPSTEAD),Assessment Questionnaire (Satisfaction) response,Completely satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,10,37
Provider,NO401,HERTS MIND NETWORK (HEMEL HEMPSTEAD),Assessment Questionnaire (Satisfaction) response,Mostly satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,5,26
Provider,NO401,HERTS MIND NETWORK (HEMEL HEMPSTEAD),Assessment Questionnaire (Satisfaction) response,Neither satisfied nor dissatisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,10,37
Provider,NO401,HERTS MIND NETWORK (HEMEL HEMPSTEAD),Assessment Questionnaire (Satisfaction) response,Not satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
Provider,NO401,HERTS MIND NETWORK (HEMEL HEMPSTEAD),Assessment Questionnaire (Satisfaction) response,Not at all satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
Provider,NO401,HERTS MIND NETWORK (HEMEL HEMPSTEAD),Assessment Questionnaire (Satisfaction) response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
Provider,NQL,NAVIGO HEALTH AND SOCIAL CARE CIC,Treatment Questionnaire response,Total responses,Null,140,-,140,-,140,-,140,-,140,-,140,-,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NQL,NAVIGO HEALTH AND SOCIAL CARE CIC,Treatment Questionnaire response,At all times,Null,135,99,110,80,120,88,115,81,130,94,125,90,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NQL,NAVIGO HEALTH AND SOCIAL CARE CIC,Treatment Questionnaire response,Most of the time,Null,*,*,20,16,10,8,15,11,10,6,15,10,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NQL,NAVIGO HEALTH AND SOCIAL CARE CIC,Treatment Questionnaire response,Sometimes,Null,*,*,5,4,*,*,5,4,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NQL,NAVIGO HEALTH AND SOCIAL CARE CIC,Treatment Questionnaire response,Rarely,Null,*,*,*,*,*,*,*,*,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NQL,NAVIGO HEALTH AND SOCIAL CARE CIC,Treatment Questionnaire response,Never,Null,*,*,*,*,*,*,*,*,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NQL,NAVIGO HEALTH AND SOCIAL CARE CIC,Treatment Questionnaire response,Not applicable,Null,-,-,-,-,-,-,-,-,-,-,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NQL,NAVIGO HEALTH AND SOCIAL CARE CIC,Treatment Questionnaire response,Not stated/Not known/Invalid,Null,*,*,*,*,*,*,*,*,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NQL,NAVIGO HEALTH AND SOCIAL CARE CIC,Assessment Questionnaire response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,30,-,30,-,30,-,30,-,Null,Null
Provider,NQL,NAVIGO HEALTH AND SOCIAL CARE CIC,Assessment Questionnaire response,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*,*,*,*,*,*,*,Null,Null
Provider,NQL,NAVIGO HEALTH AND SOCIAL CARE CIC,Assessment Questionnaire response,No,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*,*,*,*,*,*,*,Null,Null
Provider,NQL,NAVIGO HEALTH AND SOCIAL CARE CIC,Assessment Questionnaire response,Not applicable,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,-,-,-,-,*,*,*,*,Null,Null
Provider,NQL,NAVIGO HEALTH AND SOCIAL CARE CIC,Assessment Questionnaire response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,30,100,30,100,30,100,30,100,Null,Null
Provider,NQL,NAVIGO HEALTH AND SOCIAL CARE CIC,Assessment Questionnaire (Satisfaction) response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,30,-
Provider,NQL,NAVIGO HEALTH AND SOCIAL CARE CIC,Assessment Questionnaire (Satisfaction) response,Completely satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,25,83
Provider,NQL,NAVIGO HEALTH AND SOCIAL CARE CIC,Assessment Questionnaire (Satisfaction) response,Mostly satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,5,17
Provider,NQL,NAVIGO HEALTH AND SOCIAL CARE CIC,Assessment Questionnaire (Satisfaction) response,Neither satisfied nor dissatisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
Provider,NQL,NAVIGO HEALTH AND SOCIAL CARE CIC,Assessment Questionnaire (Satisfaction) response,Not satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
Provider,NQL,NAVIGO HEALTH AND SOCIAL CARE CIC,Assessment Questionnaire (Satisfaction) response,Not at all satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
Provider,NQL,NAVIGO HEALTH AND SOCIAL CARE CIC,Assessment Questionnaire (Satisfaction) response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
Provider,NQV,BROMLEY HEALTHCARE,Treatment Questionnaire response,Total responses,Null,340,-,340,-,340,-,340,-,340,-,340,-,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NQV,BROMLEY HEALTHCARE,Treatment Questionnaire response,At all times,Null,315,93,200,59,270,80,220,65,290,86,95,28,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NQV,BROMLEY HEALTHCARE,Treatment Questionnaire response,Most of the time,Null,20,6,100,29,45,13,80,23,35,11,20,6,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NQV,BROMLEY HEALTHCARE,Treatment Questionnaire response,Sometimes,Null,*,*,35,10,20,5,30,8,10,2,5,2,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NQV,BROMLEY HEALTHCARE,Treatment Questionnaire response,Rarely,Null,*,*,5,1,5,1,*,*,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NQV,BROMLEY HEALTHCARE,Treatment Questionnaire response,Never,Null,*,*,*,*,*,*,10,2,*,*,10,2,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NQV,BROMLEY HEALTHCARE,Treatment Questionnaire response,Not applicable,Null,-,-,-,-,-,-,-,-,-,-,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NQV,BROMLEY HEALTHCARE,Treatment Questionnaire response,Not stated/Not known/Invalid,Null,*,*,*,*,*,*,*,*,*,*,205,61,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NQV,BROMLEY HEALTHCARE,Assessment Questionnaire response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,100,-,100,-,100,-,100,-,Null,Null
Provider,NQV,BROMLEY HEALTHCARE,Assessment Questionnaire response,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,100,96,80,78,75,75,35,36,Null,Null
Provider,NQV,BROMLEY HEALTHCARE,Assessment Questionnaire response,No,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*,20,22,10,9,15,16,Null,Null
Provider,NQV,BROMLEY HEALTHCARE,Assessment Questionnaire response,Not applicable,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,-,-,-,-,15,16,50,48,Null,Null
Provider,NQV,BROMLEY HEALTHCARE,Assessment Questionnaire response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*,*,*,*,*,*,*,Null,Null
Provider,NQV,BROMLEY HEALTHCARE,Assessment Questionnaire (Satisfaction) response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,100,-
Provider,NQV,BROMLEY HEALTHCARE,Assessment Questionnaire (Satisfaction) response,Completely satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,70,68
Provider,NQV,BROMLEY HEALTHCARE,Assessment Questionnaire (Satisfaction) response,Mostly satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,25,24
Provider,NQV,BROMLEY HEALTHCARE,Assessment Questionnaire (Satisfaction) response,Neither satisfied nor dissatisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,5,5
Provider,NQV,BROMLEY HEALTHCARE,Assessment Questionnaire (Satisfaction) response,Not satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
Provider,NQV,BROMLEY HEALTHCARE,Assessment Questionnaire (Satisfaction) response,Not at all satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
Provider,NQV,BROMLEY HEALTHCARE,Assessment Questionnaire (Satisfaction) response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
Provider,NR5,LIVEWELL SOUTHWEST,Treatment Questionnaire response,Total responses,Null,50,-,50,-,50,-,50,-,50,-,50,-,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NR5,LIVEWELL SOUTHWEST,Treatment Questionnaire response,At all times,Null,40,88,25,50,25,50,25,48,30,65,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NR5,LIVEWELL SOUTHWEST,Treatment Questionnaire response,Most of the time,Null,*,*,10,25,15,29,10,25,10,23,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NR5,LIVEWELL SOUTHWEST,Treatment Questionnaire response,Sometimes,Null,*,*,10,19,5,10,5,15,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NR5,LIVEWELL SOUTHWEST,Treatment Questionnaire response,Rarely,Null,*,*,*,*,*,*,*,*,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NR5,LIVEWELL SOUTHWEST,Treatment Questionnaire response,Never,Null,*,*,*,*,*,*,*,*,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NR5,LIVEWELL SOUTHWEST,Treatment Questionnaire response,Not applicable,Null,-,-,-,-,-,-,-,-,-,-,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NR5,LIVEWELL SOUTHWEST,Treatment Questionnaire response,Not stated/Not known/Invalid,Null,*,*,*,*,*,*,*,*,*,*,40,81,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NR5,LIVEWELL SOUTHWEST,Assessment Questionnaire response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,15,-,15,-,15,-,15,-,Null,Null
Provider,NR5,LIVEWELL SOUTHWEST,Assessment Questionnaire response,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,10,67,10,60,5,40,*,*,Null,Null
Provider,NR5,LIVEWELL SOUTHWEST,Assessment Questionnaire response,No,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,5,33,5,40,*,*,*,*,Null,Null
Provider,NR5,LIVEWELL SOUTHWEST,Assessment Questionnaire response,Not applicable,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,-,-,-,-,10,53,10,73,Null,Null
Provider,NR5,LIVEWELL SOUTHWEST,Assessment Questionnaire response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*,*,*,*,*,*,*,Null,Null
Provider,NR5,LIVEWELL SOUTHWEST,Assessment Questionnaire (Satisfaction) response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,15,-
Provider,NR5,LIVEWELL SOUTHWEST,Assessment Questionnaire (Satisfaction) response,Completely satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,5,47
Provider,NR5,LIVEWELL SOUTHWEST,Assessment Questionnaire (Satisfaction) response,Mostly satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
Provider,NR5,LIVEWELL SOUTHWEST,Assessment Questionnaire (Satisfaction) response,Neither satisfied nor dissatisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,5,33
Provider,NR5,LIVEWELL SOUTHWEST,Assessment Questionnaire (Satisfaction) response,Not satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
Provider,NR5,LIVEWELL SOUTHWEST,Assessment Questionnaire (Satisfaction) response,Not at all satisfied,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
Provider,NR5,LIVEWELL SOUTHWEST,Assessment Questionnaire (Satisfaction) response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*
Provider,NWC05,VITA HEALTH GROUP: VITA MINDS BASILDON & BRENTWOOD,Treatment Questionnaire response,Total responses,Null,315,-,315,-,315,-,315,-,315,-,315,-,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NWC05,VITA HEALTH GROUP: VITA MINDS BASILDON & BRENTWOOD,Treatment Questionnaire response,At all times,Null,275,87,145,46,185,59,155,50,215,68,55,18,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NWC05,VITA HEALTH GROUP: VITA MINDS BASILDON & BRENTWOOD,Treatment Questionnaire response,Most of the time,Null,25,7,80,25,60,19,65,21,55,18,25,8,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NWC05,VITA HEALTH GROUP: VITA MINDS BASILDON & BRENTWOOD,Treatment Questionnaire response,Sometimes,Null,15,5,60,18,50,17,55,18,30,9,20,6,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NWC05,VITA HEALTH GROUP: VITA MINDS BASILDON & BRENTWOOD,Treatment Questionnaire response,Rarely,Null,*,*,25,8,10,3,25,7,*,*,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NWC05,VITA HEALTH GROUP: VITA MINDS BASILDON & BRENTWOOD,Treatment Questionnaire response,Never,Null,*,*,5,2,5,2,10,4,10,3,10,4,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NWC05,VITA HEALTH GROUP: VITA MINDS BASILDON & BRENTWOOD,Treatment Questionnaire response,Not applicable,Null,-,-,-,-,-,-,-,-,-,-,*,*,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NWC05,VITA HEALTH GROUP: VITA MINDS BASILDON & BRENTWOOD,Treatment Questionnaire response,Not stated/Not known/Invalid,Null,*,*,*,*,*,*,*,*,*,*,195,62,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Provider,NWC05,VITA HEALTH GROUP: VITA MINDS BASILDON & BRENTWOOD,Assessment Questionnaire response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,520,-,520,-,520,-,520,-,Null,Null
Provider,NWC05,VITA HEALTH GROUP: VITA MINDS BASILDON & BRENTWOOD,Assessment Questionnaire response,Yes,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,485,93,410,79,375,72,240,46,Null,Null
Provider,NWC05,VITA HEALTH GROUP: VITA MINDS BASILDON & BRENTWOOD,Assessment Questionnaire response,No,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,35,7,110,21,45,8,70,13,Null,Null
Provider,NWC05,VITA HEALTH GROUP: VITA MINDS BASILDON & BRENTWOOD,Assessment Questionnaire response,Not applicable,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,-,-,-,-,100,20,210,41,Null,Null
Provider,NWC05,VITA HEALTH GROUP: VITA MINDS BASILDON & BRENTWOOD,Assessment Questionnaire response,Not stated/Not known/Invalid,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,*,*,*,*,*,*,*,*,Null,Null
Provider,NWC05,VITA HEALTH GROUP: VITA MINDS BASILDON & BRENTWOOD,Assessment Questionnaire (Satisfaction) response,Total responses,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,520,-
