ReportingPeriodStartDate,ReportingPeriodEndDate,OrgCode,MeasureID,MeasureName,Valid_Suppressed,Default_Suppressed,Invalid_Suppressed,Missing_Suppressed,Denominator_Suppressed
2024-04-01,2025-03-31,RH5,IDQ52,Validity of Assessment 4 Field,5.0,*,*,*,5.0
2024-04-01,2025-03-31,RH5,IDQ53,Validity of Satisfaction Question 1 Score,140.0,*,*,*,140.0
2024-04-01,2025-03-31,RJ8,IDQ01,NHS Number Status,21095.0,*,*,*,21095.0
2024-04-01,2025-03-31,RJ8,IDQ02,Age At Start Of Reporting Period,21095.0,*,*,*,21095.0
2024-04-01,2025-03-31,RJ8,IDQ03,Postcode District,21035.0,*,*,65.0,21095.0
2024-04-01,2025-03-31,RJ8,IDQ04,Gender,20910.0,40.0,*,145.0,21095.0
2024-04-01,2025-03-31,RJ8,IDQ05,Ethnic Category,20925.0,50.0,*,120.0,21095.0
2024-04-01,2025-03-31,RJ8,IDQ06,Ex-British Armed Forces Indicator,20965.0,*,*,130.0,21095.0
2024-04-01,2025-03-31,RJ8,IDQ08,Disability Code,21965.0,*,*,*,21965.0
2024-04-01,2025-03-31,RJ8,IDQ09,Sexual Orientation Code,18550.0,*,*,3315.0,21865.0
2024-04-01,2025-03-31,RJ8,IDQ10,Religion Code,18225.0,*,*,3645.0,21870.0
2024-04-01,2025-03-31,RJ8,IDQ11,Referral Received Date,20705.0,*,*,*,20705.0
2024-04-01,2025-03-31,RJ8,IDQ12,Referral Discharge Date,14330.0,*,*,6370.0,20705.0
2024-04-01,2025-03-31,RJ8,IDQ13,Referral Discharge Reason,14280.0,*,50.0,*,14330.0
2024-04-01,2025-03-31,RJ8,IDQ16,Organisation Identifier (Code of Commissioner),20705.0,*,*,*,20705.0
2024-04-01,2025-03-31,RJ8,IDQ17,Consultation Medium Used,62735.0,*,5.0,*,62745.0
2024-04-01,2025-03-31,RJ8,IDQ18,Care Contact Therapy Mode,62740.0,*,*,*,62745.0
2024-04-01,2025-03-31,RJ8,IDQ19,Psychotropic Medication Usage Indicator Code,51120.0,645.0,*,10975.0,62745.0
2024-04-01,2025-03-31,RJ8,IDQ20,Internet Enabled Therapy Programme,*,*,*,62745.0,62745.0
2024-04-01,2025-03-31,RJ8,IDQ21,Long Term Condition Flag,62745.0,*,*,*,62745.0
2024-04-01,2025-03-31,RJ8,IDQ22,Care Activity Therapy Type,63235.0,*,3545.0,*,66780.0
2024-04-01,2025-03-31,RJ8,IDQ26,Adult Mental Health Care Cluster,1765.0,*,*,18935.0,20705.0
2024-04-01,2025-03-31,RJ8,IDQ31,Assessment of Initial Caseness,5420.0,*,*,*,5420.0
2024-04-01,2025-03-31,RJ8,IDQ32,Paired Score Completeness,5380.0,*,*,*,5420.0
2024-04-01,2025-03-31,RJ8,IDQ33,ADSM Completeness,470.0,*,*,*,5420.0
2024-04-01,2025-03-31,RJ8,IDQ38,Validity of Treatment Questionnaire Date,1915.0,*,10.0,*,1920.0
2024-04-01,2025-03-31,RJ8,IDQ39,Validity of Treatment Questionnaire Date (Closed Referrals),1300.0,*,390.0,*,1690.0
2024-04-01,2025-03-31,RJ8,IDQ40,Validity of Treatment Questionnaire Question 1 Score,390.0,*,*,*,390.0
2024-04-01,2025-03-31,RJ8,IDQ41,Validity of Treatment Questionnaire Question 2 Score,390.0,*,*,*,390.0
2024-04-01,2025-03-31,RJ8,IDQ42,Validity of Treatment Questionnaire Question 3 Score,390.0,*,*,*,390.0
2024-04-01,2025-03-31,RJ8,IDQ43,Validity of Treatment Questionnaire Question 4 Score,390.0,*,*,*,390.0
2024-04-01,2025-03-31,RJ8,IDQ44,Validity of Treatment Questionnaire Question 5 Score,390.0,*,*,*,390.0
2024-04-01,2025-03-31,RJ8,IDQ45,Validity of Treatment Questionnaire Question 6 Score,195.0,*,*,*,195.0
2024-04-01,2025-03-31,RJ8,IDQ46,Validity of All PEQ Treatment Fields,390.0,*,*,*,390.0
2024-04-01,2025-03-31,RJ8,IDQ47,Validity of Assessment Questionnaire Date,4230.0,*,25.0,*,4260.0
2024-04-01,2025-03-31,RJ8,IDQ48,Validity of Assessment Questionnaire Date (Closed Referrals),935.0,*,2010.0,*,2945.0
2024-04-01,2025-03-31,RJ8,IDQ49,Validity of Assessment 1 Field,730.0,*,*,*,730.0
2024-04-01,2025-03-31,RJ8,IDQ50,Validity of Assessment 2 Field,720.0,*,*,*,720.0
2024-04-01,2025-03-31,RJ8,IDQ51,Validity of Assessment 3 Field,725.0,*,*,*,725.0
2024-04-01,2025-03-31,RJ8,IDQ52,Validity of Assessment 4 Field,700.0,*,*,*,700.0
2024-04-01,2025-03-31,RJ8,IDQ53,Validity of Satisfaction Question 1 Score,725.0,*,*,*,725.0
2024-04-01,2025-03-31,RKE,IDQ01,NHS Number Status,14600.0,*,*,*,14600.0
2024-04-01,2025-03-31,RKE,IDQ02,Age At Start Of Reporting Period,14600.0,*,*,*,14600.0
2024-04-01,2025-03-31,RKE,IDQ03,Postcode District,14555.0,*,*,45.0,14600.0
2024-04-01,2025-03-31,RKE,IDQ04,Gender,14455.0,15.0,*,130.0,14600.0
2024-04-01,2025-03-31,RKE,IDQ05,Ethnic Category,13475.0,1125.0,*,*,14600.0
2024-04-01,2025-03-31,RKE,IDQ06,Ex-British Armed Forces Indicator,11765.0,*,*,2835.0,14600.0
2024-04-01,2025-03-31,RKE,IDQ08,Disability Code,12085.0,*,*,*,12085.0
2024-04-01,2025-03-31,RKE,IDQ09,Sexual Orientation Code,11805.0,*,*,3035.0,14840.0
2024-04-01,2025-03-31,RKE,IDQ10,Religion Code,10905.0,*,*,3885.0,14790.0
2024-04-01,2025-03-31,RKE,IDQ11,Referral Received Date,14430.0,*,*,*,14430.0
2024-04-01,2025-03-31,RKE,IDQ12,Referral Discharge Date,10155.0,*,*,4275.0,14430.0
2024-04-01,2025-03-31,RKE,IDQ13,Referral Discharge Reason,10040.0,*,115.0,*,10155.0
2024-04-01,2025-03-31,RKE,IDQ16,Organisation Identifier (Code of Commissioner),14430.0,*,*,*,14430.0
2024-04-01,2025-03-31,RKE,IDQ17,Consultation Medium Used,54005.0,*,*,*,54005.0
2024-04-01,2025-03-31,RKE,IDQ18,Care Contact Therapy Mode,53660.0,*,*,345.0,54005.0
2024-04-01,2025-03-31,RKE,IDQ19,Psychotropic Medication Usage Indicator Code,49625.0,895.0,*,3485.0,54005.0
2024-04-01,2025-03-31,RKE,IDQ20,Internet Enabled Therapy Programme,*,*,*,54005.0,54005.0
2024-04-01,2025-03-31,RKE,IDQ21,Long Term Condition Flag,54005.0,*,*,*,54005.0
2024-04-01,2025-03-31,RKE,IDQ22,Care Activity Therapy Type,55565.0,*,*,*,55565.0
2024-04-01,2025-03-31,RKE,IDQ26,Adult Mental Health Care Cluster,945.0,*,*,13485.0,14430.0
2024-04-01,2025-03-31,RKE,IDQ31,Assessment of Initial Caseness,3870.0,*,*,*,3875.0
2024-04-01,2025-03-31,RKE,IDQ32,Paired Score Completeness,3840.0,*,*,*,3875.0
2024-04-01,2025-03-31,RKE,IDQ33,ADSM Completeness,380.0,*,*,*,3875.0
2024-04-01,2025-03-31,RKE,IDQ38,Validity of Treatment Questionnaire Date,410.0,*,*,*,410.0
2024-04-01,2025-03-31,RKE,IDQ39,Validity of Treatment Questionnaire Date (Closed Referrals),395.0,*,*,*,400.0
2024-04-01,2025-03-31,RKE,IDQ40,Validity of Treatment Questionnaire Question 1 Score,30.0,*,*,*,30.0
2024-04-01,2025-03-31,RKE,IDQ41,Validity of Treatment Questionnaire Question 2 Score,30.0,*,*,*,30.0
2024-04-01,2025-03-31,RKE,IDQ42,Validity of Treatment Questionnaire Question 3 Score,30.0,*,*,*,30.0
2024-04-01,2025-03-31,RKE,IDQ43,Validity of Treatment Questionnaire Question 4 Score,30.0,*,*,*,30.0
2024-04-01,2025-03-31,RKE,IDQ44,Validity of Treatment Questionnaire Question 5 Score,30.0,*,*,*,30.0
2024-04-01,2025-03-31,RKE,IDQ45,Validity of Treatment Questionnaire Question 6 Score,10.0,*,*,*,10.0
2024-04-01,2025-03-31,RKE,IDQ46,Validity of All PEQ Treatment Fields,30.0,*,*,*,30.0
2024-04-01,2025-03-31,RKE,IDQ47,Validity of Assessment Questionnaire Date,15.0,*,*,*,15.0
2024-04-01,2025-03-31,RKE,IDQ48,Validity of Assessment Questionnaire Date (Closed Referrals),*,*,*,*,*
2024-04-01,2025-03-31,RKE,IDQ49,Validity of Assessment 1 Field,*,*,*,*,*
2024-04-01,2025-03-31,RKE,IDQ50,Validity of Assessment 2 Field,*,*,*,*,*
2024-04-01,2025-03-31,RKE,IDQ51,Validity of Assessment 3 Field,*,*,*,*,*
2024-04-01,2025-03-31,RKE,IDQ52,Validity of Assessment 4 Field,*,*,*,*,*
2024-04-01,2025-03-31,RKE,IDQ53,Validity of Satisfaction Question 1 Score,*,*,*,*,*
2024-04-01,2025-03-31,RKL07,IDQ01,NHS Number Status,14435.0,*,*,*,14435.0
2024-04-01,2025-03-31,RKL07,IDQ02,Age At Start Of Reporting Period,14435.0,*,*,*,14435.0
2024-04-01,2025-03-31,RKL07,IDQ03,Postcode District,14405.0,*,*,25.0,14435.0
2024-04-01,2025-03-31,RKL07,IDQ04,Gender,14250.0,*,*,180.0,14435.0
2024-04-01,2025-03-31,RKL07,IDQ05,Ethnic Category,14040.0,115.0,*,280.0,14435.0
2024-04-01,2025-03-31,RKL07,IDQ06,Ex-British Armed Forces Indicator,12445.0,*,*,1990.0,14435.0
2024-04-01,2025-03-31,RKL07,IDQ08,Disability Code,14090.0,*,*,*,14090.0
2024-04-01,2025-03-31,RKL07,IDQ09,Sexual Orientation Code,11610.0,*,*,3315.0,14920.0
2024-04-01,2025-03-31,RKL07,IDQ10,Religion Code,12600.0,*,*,2465.0,15060.0
2024-04-01,2025-03-31,RKL07,IDQ11,Referral Received Date,14130.0,*,*,*,14130.0
2024-04-01,2025-03-31,RKL07,IDQ12,Referral Discharge Date,10365.0,*,*,3765.0,14130.0
2024-04-01,2025-03-31,RKL07,IDQ13,Referral Discharge Reason,10330.0,*,35.0,*,10365.0
2024-04-01,2025-03-31,RKL07,IDQ16,Organisation Identifier (Code of Commissioner),14130.0,*,*,*,14130.0
2024-04-01,2025-03-31,RKL07,IDQ17,Consultation Medium Used,45515.0,*,*,10.0,45525.0
2024-04-01,2025-03-31,RKL07,IDQ18,Care Contact Therapy Mode,45235.0,*,*,295.0,45525.0
2024-04-01,2025-03-31,RKL07,IDQ19,Psychotropic Medication Usage Indicator Code,44175.0,555.0,*,795.0,45525.0
2024-04-01,2025-03-31,RKL07,IDQ20,Internet Enabled Therapy Programme,*,*,*,45525.0,45525.0
2024-04-01,2025-03-31,RKL07,IDQ21,Long Term Condition Flag,45525.0,*,*,*,45525.0
2024-04-01,2025-03-31,RKL07,IDQ22,Care Activity Therapy Type,45670.0,*,1225.0,*,46895.0
2024-04-01,2025-03-31,RKL07,IDQ26,Adult Mental Health Care Cluster,1605.0,*,*,12525.0,14130.0
2024-04-01,2025-03-31,RKL07,IDQ31,Assessment of Initial Caseness,4475.0,*,*,*,4480.0
2024-04-01,2025-03-31,RKL07,IDQ32,Paired Score Completeness,4470.0,*,*,*,4480.0
2024-04-01,2025-03-31,RKL07,IDQ33,ADSM Completeness,495.0,*,*,*,4480.0
2024-04-01,2025-03-31,RKL07,IDQ38,Validity of Treatment Questionnaire Date,1960.0,*,10.0,*,1970.0
2024-04-01,2025-03-31,RKL07,IDQ39,Validity of Treatment Questionnaire Date (Closed Referrals),1395.0,*,455.0,*,1855.0
2024-04-01,2025-03-31,RKL07,IDQ40,Validity of Treatment Questionnaire Question 1 Score,320.0,*,*,*,320.0
2024-04-01,2025-03-31,RKL07,IDQ41,Validity of Treatment Questionnaire Question 2 Score,320.0,*,*,*,320.0
2024-04-01,2025-03-31,RKL07,IDQ42,Validity of Treatment Questionnaire Question 3 Score,320.0,*,*,*,320.0
2024-04-01,2025-03-31,RKL07,IDQ43,Validity of Treatment Questionnaire Question 4 Score,320.0,*,*,*,320.0
2024-04-01,2025-03-31,RKL07,IDQ44,Validity of Treatment Questionnaire Question 5 Score,320.0,*,*,*,320.0
2024-04-01,2025-03-31,RKL07,IDQ45,Validity of Treatment Questionnaire Question 6 Score,190.0,*,*,*,190.0
2024-04-01,2025-03-31,RKL07,IDQ46,Validity of All PEQ Treatment Fields,320.0,*,*,*,320.0
2024-04-01,2025-03-31,RKL07,IDQ47,Validity of Assessment Questionnaire Date,1080.0,*,10.0,*,1090.0
2024-04-01,2025-03-31,RKL07,IDQ48,Validity of Assessment Questionnaire Date (Closed Referrals),540.0,*,230.0,*,770.0
2024-04-01,2025-03-31,RKL07,IDQ49,Validity of Assessment 1 Field,350.0,*,*,*,350.0
2024-04-01,2025-03-31,RKL07,IDQ50,Validity of Assessment 2 Field,350.0,*,*,*,350.0
2024-04-01,2025-03-31,RKL07,IDQ51,Validity of Assessment 3 Field,350.0,*,*,*,350.0
2024-04-01,2025-03-31,RKL07,IDQ52,Validity of Assessment 4 Field,350.0,*,*,*,350.0
2024-04-01,2025-03-31,RKL07,IDQ53,Validity of Satisfaction Question 1 Score,350.0,*,*,*,350.0
2024-04-01,2025-03-31,RKL14,IDQ01,NHS Number Status,12700.0,*,*,*,12700.0
2024-04-01,2025-03-31,RKL14,IDQ02,Age At Start Of Reporting Period,12700.0,*,*,*,12700.0
2024-04-01,2025-03-31,RKL14,IDQ03,Postcode District,12675.0,*,*,25.0,12700.0
2024-04-01,2025-03-31,RKL14,IDQ04,Gender,12535.0,5.0,*,160.0,12700.0
2024-04-01,2025-03-31,RKL14,IDQ05,Ethnic Category,11905.0,85.0,*,710.0,12700.0
2024-04-01,2025-03-31,RKL14,IDQ06,Ex-British Armed Forces Indicator,9765.0,*,*,2935.0,12700.0
2024-04-01,2025-03-31,RKL14,IDQ08,Disability Code,9405.0,*,*,*,9405.0
2024-04-01,2025-03-31,RKL14,IDQ09,Sexual Orientation Code,11320.0,*,*,2715.0,14035.0
2024-04-01,2025-03-31,RKL14,IDQ10,Religion Code,11555.0,*,*,2545.0,14100.0
2024-04-01,2025-03-31,RKL14,IDQ11,Referral Received Date,11980.0,*,*,*,11980.0
2024-04-01,2025-03-31,RKL14,IDQ12,Referral Discharge Date,9140.0,*,*,2840.0,11980.0
2024-04-01,2025-03-31,RKL14,IDQ13,Referral Discharge Reason,9095.0,*,45.0,*,9140.0
2024-04-01,2025-03-31,RKL14,IDQ16,Organisation Identifier (Code of Commissioner),11980.0,*,*,*,11980.0
2024-04-01,2025-03-31,RKL14,IDQ17,Consultation Medium Used,41365.0,*,*,20.0,41385.0
2024-04-01,2025-03-31,RKL14,IDQ18,Care Contact Therapy Mode,40460.0,*,*,925.0,41385.0
2024-04-01,2025-03-31,RKL14,IDQ19,Psychotropic Medication Usage Indicator Code,38845.0,195.0,*,2345.0,41385.0
2024-04-01,2025-03-31,RKL14,IDQ20,Internet Enabled Therapy Programme,*,*,*,41385.0,41385.0
2024-04-01,2025-03-31,RKL14,IDQ21,Long Term Condition Flag,41385.0,*,*,*,41385.0
2024-04-01,2025-03-31,RKL14,IDQ22,Care Activity Therapy Type,42015.0,*,600.0,*,42615.0
2024-04-01,2025-03-31,RKL14,IDQ26,Adult Mental Health Care Cluster,730.0,*,*,11250.0,11980.0
2024-04-01,2025-03-31,RKL14,IDQ31,Assessment of Initial Caseness,3410.0,*,*,*,3410.0
2024-04-01,2025-03-31,RKL14,IDQ32,Paired Score Completeness,3395.0,*,*,*,3410.0
2024-04-01,2025-03-31,RKL14,IDQ33,ADSM Completeness,425.0,*,*,*,3410.0
2024-04-01,2025-03-31,RKL14,IDQ38,Validity of Treatment Questionnaire Date,7775.0,*,95.0,*,7870.0
2024-04-01,2025-03-31,RKL14,IDQ39,Validity of Treatment Questionnaire Date (Closed Referrals),6980.0,*,305.0,*,7285.0
2024-04-01,2025-03-31,RKL14,IDQ40,Validity of Treatment Questionnaire Question 1 Score,785.0,*,*,*,785.0
2024-04-01,2025-03-31,RKL14,IDQ41,Validity of Treatment Questionnaire Question 2 Score,785.0,*,*,*,785.0
2024-04-01,2025-03-31,RKL14,IDQ42,Validity of Treatment Questionnaire Question 3 Score,785.0,*,*,*,785.0
2024-04-01,2025-03-31,RKL14,IDQ43,Validity of Treatment Questionnaire Question 4 Score,785.0,*,*,*,785.0
2024-04-01,2025-03-31,RKL14,IDQ44,Validity of Treatment Questionnaire Question 5 Score,785.0,*,*,*,785.0
2024-04-01,2025-03-31,RKL14,IDQ45,Validity of Treatment Questionnaire Question 6 Score,390.0,*,*,*,390.0
2024-04-01,2025-03-31,RKL14,IDQ46,Validity of All PEQ Treatment Fields,785.0,*,*,*,785.0
2024-04-01,2025-03-31,RKL14,IDQ47,Validity of Assessment Questionnaire Date,370.0,*,*,*,370.0
2024-04-01,2025-03-31,RKL14,IDQ48,Validity of Assessment Questionnaire Date (Closed Referrals),80.0,*,175.0,*,255.0
2024-04-01,2025-03-31,RKL14,IDQ49,Validity of Assessment 1 Field,225.0,*,*,*,225.0
2024-04-01,2025-03-31,RKL14,IDQ50,Validity of Assessment 2 Field,225.0,*,*,*,225.0
2024-04-01,2025-03-31,RKL14,IDQ51,Validity of Assessment 3 Field,225.0,*,*,*,225.0
2024-04-01,2025-03-31,RKL14,IDQ52,Validity of Assessment 4 Field,225.0,*,*,*,225.0
2024-04-01,2025-03-31,RKL14,IDQ53,Validity of Satisfaction Question 1 Score,225.0,*,*,*,225.0
2024-04-01,2025-03-31,RKL42,IDQ01,NHS Number Status,12585.0,*,*,*,12585.0
2024-04-01,2025-03-31,RKL42,IDQ02,Age At Start Of Reporting Period,12585.0,*,*,*,12585.0
2024-04-01,2025-03-31,RKL42,IDQ03,Postcode District,12565.0,*,*,20.0,12585.0
2024-04-01,2025-03-31,RKL42,IDQ04,Gender,12430.0,*,*,155.0,12585.0
2024-04-01,2025-03-31,RKL42,IDQ05,Ethnic Category,11830.0,130.0,*,625.0,12585.0
2024-04-01,2025-03-31,RKL42,IDQ06,Ex-British Armed Forces Indicator,10455.0,*,*,2130.0,12585.0
2024-04-01,2025-03-31,RKL42,IDQ08,Disability Code,11975.0,*,*,*,11975.0
2024-04-01,2025-03-31,RKL42,IDQ09,Sexual Orientation Code,10755.0,*,*,2565.0,13320.0
2024-04-01,2025-03-31,RKL42,IDQ10,Religion Code,10900.0,*,*,2490.0,13390.0
2024-04-01,2025-03-31,RKL42,IDQ11,Referral Received Date,12170.0,*,*,*,12170.0
2024-04-01,2025-03-31,RKL42,IDQ12,Referral Discharge Date,8950.0,*,*,3220.0,12170.0
2024-04-01,2025-03-31,RKL42,IDQ13,Referral Discharge Reason,8920.0,*,25.0,*,8950.0
2024-04-01,2025-03-31,RKL42,IDQ16,Organisation Identifier (Code of Commissioner),12170.0,*,*,*,12170.0
2024-04-01,2025-03-31,RKL42,IDQ17,Consultation Medium Used,35820.0,*,*,35.0,35855.0
2024-04-01,2025-03-31,RKL42,IDQ18,Care Contact Therapy Mode,35350.0,*,*,505.0,35855.0
2024-04-01,2025-03-31,RKL42,IDQ19,Psychotropic Medication Usage Indicator Code,33350.0,320.0,*,2190.0,35855.0
2024-04-01,2025-03-31,RKL42,IDQ20,Internet Enabled Therapy Programme,*,*,*,35855.0,35855.0
2024-04-01,2025-03-31,RKL42,IDQ21,Long Term Condition Flag,35855.0,*,*,*,35855.0
2024-04-01,2025-03-31,RKL42,IDQ22,Care Activity Therapy Type,38340.0,*,205.0,*,38545.0
2024-04-01,2025-03-31,RKL42,IDQ26,Adult Mental Health Care Cluster,900.0,*,*,11270.0,12170.0
2024-04-01,2025-03-31,RKL42,IDQ31,Assessment of Initial Caseness,3250.0,*,*,*,3250.0
2024-04-01,2025-03-31,RKL42,IDQ32,Paired Score Completeness,3235.0,*,*,*,3250.0
2024-04-01,2025-03-31,RKL42,IDQ33,ADSM Completeness,380.0,*,*,*,3250.0
2024-04-01,2025-03-31,RKL42,IDQ38,Validity of Treatment Questionnaire Date,1775.0,*,5.0,*,1780.0
2024-04-01,2025-03-31,RKL42,IDQ39,Validity of Treatment Questionnaire Date (Closed Referrals),1380.0,*,320.0,*,1700.0
2024-04-01,2025-03-31,RKL42,IDQ40,Validity of Treatment Questionnaire Question 1 Score,305.0,*,*,*,305.0
2024-04-01,2025-03-31,RKL42,IDQ41,Validity of Treatment Questionnaire Question 2 Score,305.0,*,*,*,305.0
2024-04-01,2025-03-31,RKL42,IDQ42,Validity of Treatment Questionnaire Question 3 Score,305.0,*,*,*,305.0
2024-04-01,2025-03-31,RKL42,IDQ43,Validity of Treatment Questionnaire Question 4 Score,305.0,*,*,*,305.0
2024-04-01,2025-03-31,RKL42,IDQ44,Validity of Treatment Questionnaire Question 5 Score,305.0,*,*,*,305.0
2024-04-01,2025-03-31,RKL42,IDQ45,Validity of Treatment Questionnaire Question 6 Score,180.0,*,*,*,180.0
2024-04-01,2025-03-31,RKL42,IDQ46,Validity of All PEQ Treatment Fields,305.0,*,*,*,305.0
2024-04-01,2025-03-31,RKL42,IDQ47,Validity of Assessment Questionnaire Date,665.0,*,*,*,670.0
2024-04-01,2025-03-31,RKL42,IDQ48,Validity of Assessment Questionnaire Date (Closed Referrals),180.0,*,355.0,*,540.0
2024-04-01,2025-03-31,RKL42,IDQ49,Validity of Assessment 1 Field,270.0,*,*,*,270.0
2024-04-01,2025-03-31,RKL42,IDQ50,Validity of Assessment 2 Field,270.0,*,*,*,270.0
2024-04-01,2025-03-31,RKL42,IDQ51,Validity of Assessment 3 Field,270.0,*,*,*,270.0
2024-04-01,2025-03-31,RKL42,IDQ52,Validity of Assessment 4 Field,270.0,*,*,*,270.0
2024-04-01,2025-03-31,RKL42,IDQ53,Validity of Satisfaction Question 1 Score,270.0,*,*,*,270.0
2024-04-01,2025-03-31,RMY,IDQ01,NHS Number Status,82880.0,*,*,*,82880.0
2024-04-01,2025-03-31,RMY,IDQ02,Age At Start Of Reporting Period,82880.0,*,*,*,82880.0
2024-04-01,2025-03-31,RMY,IDQ03,Postcode District,82725.0,*,*,155.0,82880.0
2024-04-01,2025-03-31,RMY,IDQ04,Gender,82830.0,*,*,45.0,82880.0
2024-04-01,2025-03-31,RMY,IDQ05,Ethnic Category,78990.0,2255.0,1630.0,*,82880.0
2024-04-01,2025-03-31,RMY,IDQ06,Ex-British Armed Forces Indicator,82845.0,*,*,30.0,82880.0
2024-04-01,2025-03-31,RMY,IDQ08,Disability Code,84990.0,*,*,*,84990.0
2024-04-01,2025-03-31,RMY,IDQ09,Sexual Orientation Code,57050.0,*,*,29620.0,86670.0
2024-04-01,2025-03-31,RMY,IDQ10,Religion Code,16630.0,*,*,68515.0,85145.0
2024-04-01,2025-03-31,RMY,IDQ11,Referral Received Date,81050.0,*,*,*,81050.0
2024-04-01,2025-03-31,RMY,IDQ12,Referral Discharge Date,62750.0,*,*,18300.0,81050.0
2024-04-01,2025-03-31,RMY,IDQ13,Referral Discharge Reason,62680.0,*,70.0,*,62750.0
2024-04-01,2025-03-31,RMY,IDQ16,Organisation Identifier (Code of Commissioner),81050.0,*,*,*,81050.0
2024-04-01,2025-03-31,RMY,IDQ17,Consultation Medium Used,310085.0,*,10.0,130.0,310230.0
2024-04-01,2025-03-31,RMY,IDQ18,Care Contact Therapy Mode,310070.0,*,*,160.0,310230.0
2024-04-01,2025-03-31,RMY,IDQ19,Psychotropic Medication Usage Indicator Code,258380.0,8185.0,*,43665.0,310230.0
2024-04-01,2025-03-31,RMY,IDQ20,Internet Enabled Therapy Programme,740.0,*,*,309490.0,310230.0
2024-04-01,2025-03-31,RMY,IDQ21,Long Term Condition Flag,310230.0,*,*,*,310230.0
2024-04-01,2025-03-31,RMY,IDQ22,Care Activity Therapy Type,291940.0,*,50.0,*,291995.0
2024-04-01,2025-03-31,RMY,IDQ26,Adult Mental Health Care Cluster,5985.0,*,*,75070.0,81050.0
2024-04-01,2025-03-31,RMY,IDQ31,Assessment of Initial Caseness,24465.0,*,*,*,24555.0
2024-04-01,2025-03-31,RMY,IDQ32,Paired Score Completeness,23685.0,*,*,*,24555.0
2024-04-01,2025-03-31,RMY,IDQ33,ADSM Completeness,2370.0,*,*,*,24555.0
2024-04-01,2025-03-31,RMY,IDQ38,Validity of Treatment Questionnaire Date,10065.0,*,80.0,*,10145.0
2024-04-01,2025-03-31,RMY,IDQ39,Validity of Treatment Questionnaire Date (Closed Referrals),6200.0,*,2825.0,*,9020.0
2024-04-01,2025-03-31,RMY,IDQ40,Validity of Treatment Questionnaire Question 1 Score,805.0,*,*,*,805.0
2024-04-01,2025-03-31,RMY,IDQ41,Validity of Treatment Questionnaire Question 2 Score,805.0,*,*,*,805.0
2024-04-01,2025-03-31,RMY,IDQ42,Validity of Treatment Questionnaire Question 3 Score,805.0,*,*,*,805.0
2024-04-01,2025-03-31,RMY,IDQ43,Validity of Treatment Questionnaire Question 4 Score,805.0,*,*,*,805.0
2024-04-01,2025-03-31,RMY,IDQ44,Validity of Treatment Questionnaire Question 5 Score,805.0,*,*,*,805.0
2024-04-01,2025-03-31,RMY,IDQ45,Validity of Treatment Questionnaire Question 6 Score,455.0,*,665.0,*,1125.0
2024-04-01,2025-03-31,RMY,IDQ46,Validity of All PEQ Treatment Fields,805.0,*,665.0,*,1475.0
2024-04-01,2025-03-31,RMY,IDQ47,Validity of Assessment Questionnaire Date,4550.0,*,20.0,*,4570.0
2024-04-01,2025-03-31,RMY,IDQ48,Validity of Assessment Questionnaire Date (Closed Referrals),1150.0,*,2385.0,*,3535.0
2024-04-01,2025-03-31,RMY,IDQ49,Validity of Assessment 1 Field,630.0,*,*,*,630.0
2024-04-01,2025-03-31,RMY,IDQ50,Validity of Assessment 2 Field,630.0,*,*,*,630.0
2024-04-01,2025-03-31,RMY,IDQ51,Validity of Assessment 3 Field,625.0,*,*,*,625.0
2024-04-01,2025-03-31,RMY,IDQ52,Validity of Assessment 4 Field,625.0,*,*,*,625.0
2024-04-01,2025-03-31,RMY,IDQ53,Validity of Satisfaction Question 1 Score,630.0,*,*,*,630.0
2024-04-01,2025-03-31,RNUDT,IDQ01,NHS Number Status,21830.0,*,*,*,21830.0
2024-04-01,2025-03-31,RNUDT,IDQ02,Age At Start Of Reporting Period,21830.0,*,*,*,21830.0
2024-04-01,2025-03-31,RNUDT,IDQ03,Postcode District,21815.0,*,*,15.0,21830.0
2024-04-01,2025-03-31,RNUDT,IDQ04,Gender,21620.0,210.0,*,*,21830.0
2024-04-01,2025-03-31,RNUDT,IDQ05,Ethnic Category,20585.0,1250.0,*,*,21830.0
2024-04-01,2025-03-31,RNUDT,IDQ06,Ex-British Armed Forces Indicator,21215.0,*,*,615.0,21830.0
2024-04-01,2025-03-31,RNUDT,IDQ08,Disability Code,21350.0,*,*,*,21350.0
2024-04-01,2025-03-31,RNUDT,IDQ09,Sexual Orientation Code,17655.0,*,*,4645.0,22300.0
2024-04-01,2025-03-31,RNUDT,IDQ10,Religion Code,18075.0,*,*,4205.0,22280.0
2024-04-01,2025-03-31,RNUDT,IDQ11,Referral Received Date,21550.0,*,*,*,21550.0
2024-04-01,2025-03-31,RNUDT,IDQ12,Referral Discharge Date,16520.0,*,*,5030.0,21550.0
2024-04-01,2025-03-31,RNUDT,IDQ13,Referral Discharge Reason,15935.0,*,585.0,*,16520.0
2024-04-01,2025-03-31,RNUDT,IDQ16,Organisation Identifier (Code of Commissioner),21550.0,*,*,*,21550.0
2024-04-01,2025-03-31,RNUDT,IDQ17,Consultation Medium Used,104350.0,*,40.0,*,104390.0
2024-04-01,2025-03-31,RNUDT,IDQ18,Care Contact Therapy Mode,104390.0,*,*,*,104390.0
